chain,draw,score_cpxR,score_soxR
10,532,-596.0,-467.0
10,545,-533.0,23.0
10,546,-596.0,-467.0
10,551,-710.0,-85.0
10,553,-596.0,-467.0
10,563,290.0,-308.0
10,565,-533.0,23.0
10,573,-596.0,-467.0
10,574,-545.0,82.0
10,580,-596.0,-467.0
10,582,-545.0,82.0
10,588,-596.0,-467.0
10,589,-545.0,82.0
10,594,-596.0,-467.0
10,595,-545.0,82.0
10,605,-596.0,-467.0
10,606,-545.0,82.0
10,607,-442.0,-448.0
10,608,-596.0,-467.0
10,611,-442.0,-448.0
10,612,-545.0,82.0
10,615,-596.0,-467.0
10,616,-545.0,82.0
10,620,-596.0,-467.0
10,621,-545.0,82.0
10,625,-442.0,-448.0
10,626,-545.0,82.0
10,630,-442.0,-448.0
10,631,-596.0,634.0
10,632,-545.0,82.0
10,634,-596.0,634.0
10,635,-545.0,82.0
10,638,592.0,-540.0
10,639,-545.0,82.0
10,640,146.0,634.0
10,641,-442.0,-458.0
10,649,-545.0,82.0
10,651,-442.0,-458.0
10,674,-545.0,82.0
10,676,-442.0,-458.0
10,680,-545.0,82.0
10,681,-442.0,-458.0
10,692,-545.0,82.0
10,693,-442.0,-458.0
10,695,-545.0,82.0
10,696,-442.0,-458.0
10,700,-533.0,23.0
10,701,-442.0,-458.0
10,703,-533.0,23.0
10,704,-442.0,-458.0
10,705,-533.0,23.0
10,707,-442.0,-458.0
10,713,-533.0,23.0
10,716,-442.0,-458.0
10,724,-533.0,23.0
10,725,-442.0,-458.0
10,732,-533.0,23.0
10,733,-442.0,-458.0
10,739,-533.0,23.0
10,742,-442.0,-458.0
10,746,-533.0,23.0
10,748,-442.0,-458.0
10,775,-533.0,23.0
10,776,-493.0,-458.0
10,779,-533.0,23.0
10,780,-493.0,-458.0
10,782,-533.0,23.0
10,783,-493.0,-458.0
10,786,-533.0,23.0
10,787,-493.0,-458.0
10,799,-533.0,33.0
10,800,-442.0,-458.0
10,804,-533.0,33.0
10,806,-442.0,-458.0
10,813,-533.0,33.0
10,815,-442.0,-458.0
10,826,-533.0,33.0
10,827,-442.0,-458.0
10,829,-253.0,738.0
10,830,-442.0,-458.0
10,838,-479.0,48.0
10,839,-456.0,-399.0
10,840,-479.0,48.0
10,841,-456.0,-399.0
10,842,-479.0,48.0
10,843,-456.0,-399.0
10,846,-479.0,48.0
10,847,-456.0,-399.0
10,849,-479.0,48.0
10,850,-456.0,-399.0
10,851,-479.0,48.0
10,852,-442.0,-458.0
10,857,-479.0,48.0
10,858,-442.0,-458.0
10,860,-479.0,48.0
10,861,-476.0,-458.0
10,863,-479.0,48.0
10,865,-476.0,-458.0
10,866,-479.0,48.0
10,869,-451.0,-448.0
10,870,-479.0,48.0
10,873,-451.0,-448.0
10,878,-479.0,48.0
10,879,-451.0,-448.0
10,880,-479.0,48.0
10,881,-451.0,-448.0
10,892,-479.0,48.0
10,893,-451.0,-448.0
10,896,-479.0,48.0
10,898,-451.0,-448.0
10,900,-479.0,48.0
10,902,-451.0,-448.0
10,903,-479.0,48.0
10,904,-451.0,-448.0
10,915,-479.0,48.0
10,919,-451.0,-448.0
10,922,-479.0,48.0
10,923,-451.0,-448.0
10,927,-479.0,48.0
10,928,-451.0,-448.0
10,929,-479.0,48.0
10,930,-451.0,-448.0
10,931,-479.0,48.0
10,933,-451.0,-448.0
10,934,-479.0,48.0
10,935,-451.0,-458.0
10,939,-491.0,107.0
10,940,-417.0,-458.0
10,941,-491.0,107.0
10,942,-417.0,-458.0
10,943,-491.0,107.0
10,947,-417.0,-458.0
10,953,-491.0,107.0
10,956,-417.0,-458.0
10,961,-491.0,107.0
10,962,-417.0,-458.0
10,963,-491.0,107.0
10,964,-417.0,-458.0
10,969,-491.0,107.0
10,970,-417.0,-458.0
10,974,-491.0,107.0
10,976,-417.0,-458.0
10,977,-491.0,107.0
10,978,-417.0,-458.0
10,980,-491.0,107.0
10,982,-417.0,-458.0
10,985,-441.0,716.0
10,986,-441.0,-458.0
10,987,-491.0,97.0
10,988,-441.0,-458.0
10,991,-491.0,97.0
10,992,-441.0,-458.0
10,993,-491.0,97.0
10,994,-441.0,-458.0
10,995,-491.0,97.0
10,996,-441.0,-458.0
10,997,-491.0,97.0
10,999,-491.0,97.0
11,0,-3121.0,-16413.0
11,1,-5231.0,-12693.0
11,2,-5312.0,-11519.0
11,3,-5219.0,-12051.0
11,4,-3711.0,-10752.0
11,6,-5191.0,-11735.0
11,7,-6028.0,-10512.0
11,9,-4735.0,-9411.0
11,10,-3711.0,-9593.0
11,12,-5397.0,-10776.0
11,17,-5313.0,-10313.0
11,18,-5184.0,-9602.0
11,19,-5143.0,-9154.0
11,20,-5474.0,-8379.0
11,21,-5474.0,-7205.0
11,22,-3639.0,-7863.0
11,24,-1639.0,-7000.0
11,26,-1400.0,-5826.0
11,28,-1400.0,-4725.0
11,29,-3639.0,-6689.0
11,30,-3568.0,-5515.0
11,34,-3753.0,-6022.0
11,35,-2168.0,-5222.0
11,36,-4112.0,-4681.0
11,39,-1225.0,-3551.0
11,40,-4112.0,-4681.0
11,48,-3753.0,-4799.0
11,49,-4112.0,-3507.0
11,51,-4469.0,-4404.0
11,53,-3340.0,-2733.0
11,54,-3472.0,-4407.0
11,55,-3057.0,-2323.0
11,56,-3472.0,-4407.0
11,57,-4469.0,-4404.0
11,58,-3472.0,-4407.0
11,60,-4469.0,-3181.0
11,61,-3472.0,-3184.0
11,64,-2853.0,-2017.0
11,65,-4184.0,-3084.0
11,69,-2950.0,-2431.0
11,70,-2895.0,-3794.0
11,71,-3729.0,-3522.0
11,72,-2895.0,-3794.0
11,74,-2402.0,-2348.0
11,76,-3472.0,-3184.0
11,98,-3542.0,-3284.0
11,99,-3472.0,-3184.0
11,107,-3010.0,-2193.0
11,110,-2895.0,-2571.0
11,114,-3010.0,-2193.0
11,115,-2895.0,-2571.0
11,120,-3010.0,-2193.0
11,121,-2895.0,-2571.0
11,122,-2343.0,-1728.0
11,123,-2428.0,-1225.0
11,125,-2428.0,-2326.0
11,126,-2287.0,-2044.0
11,127,-2428.0,-2326.0
11,136,-2199.0,-2242.0
11,138,-2428.0,-2326.0
11,139,-2199.0,-2242.0
11,140,-2302.0,-1881.0
11,144,-2428.0,-2326.0
11,145,-2302.0,-1881.0
11,146,-2199.0,-1068.0
11,147,-918.0,-1881.0
11,148,-2089.0,-384.0
11,150,-2199.0,-1068.0
11,152,-2089.0,-384.0
11,154,-2199.0,-1068.0
11,155,-2145.0,-1384.0
11,156,-2089.0,-384.0
11,158,-2133.0,-1443.0
11,175,-2133.0,-269.0
11,178,-2156.0,-1443.0
11,208,-2282.0,-2267.0
11,209,-2156.0,-1443.0
11,212,-1076.0,-1044.0
11,215,-1876.0,-1758.0
11,233,-784.0,-526.0
11,234,-881.0,-1052.0
11,237,-1076.0,-1044.0
11,239,-881.0,-1052.0
11,240,-1076.0,-1044.0
11,241,-881.0,-1052.0
11,242,-1076.0,-1044.0
11,245,-881.0,-1052.0
11,253,-1076.0,-1044.0
11,261,-988.0,-707.0
11,263,-1076.0,-1044.0
11,269,-988.0,-707.0
11,270,-1106.0,-1082.0
11,271,-988.0,-707.0
11,272,-1076.0,-1044.0
11,278,-1076.0,57.0
11,280,-1106.0,-1082.0
11,281,-1076.0,57.0
11,284,-1106.0,-1082.0
11,303,-988.0,-648.0
11,304,-1106.0,-1082.0
11,329,-545.0,92.0
11,332,-881.0,-263.0
11,334,-868.0,-870.0
11,337,-881.0,-263.0
11,338,-864.0,-676.0
11,339,-214.0,-327.0
11,340,-881.0,-263.0
11,342,-864.0,-676.0
11,343,-868.0,-870.0
11,344,-881.0,-263.0
11,346,-864.0,-676.0
11,349,-881.0,-263.0
11,350,-864.0,-676.0
11,353,-881.0,-263.0
11,354,-864.0,-676.0
11,355,-881.0,-263.0
11,356,-864.0,-676.0
11,357,-881.0,-263.0
11,359,-864.0,-676.0
11,363,-881.0,-263.0
11,364,-864.0,-676.0
11,366,-881.0,-263.0
11,368,-864.0,-676.0
11,370,-881.0,-263.0
11,371,-839.0,-676.0
11,380,-881.0,-263.0
11,381,-839.0,-676.0
11,382,-881.0,-263.0
11,383,-839.0,-676.0
11,386,-710.0,-85.0
11,387,-881.0,-263.0
11,388,-839.0,-676.0
11,392,-881.0,-204.0
11,393,-839.0,-676.0
11,398,-881.0,-204.0
11,400,-839.0,-676.0
11,401,-881.0,-204.0
11,402,-839.0,-676.0
11,404,-881.0,-204.0
11,405,-710.0,-85.0
11,406,-839.0,-676.0
11,411,-881.0,-204.0
11,413,-839.0,-676.0
11,416,-881.0,-204.0
11,420,-839.0,-676.0
11,424,-881.0,63.0
11,425,-839.0,-676.0
11,426,-881.0,63.0
11,427,-839.0,-676.0
11,428,-881.0,63.0
11,429,-839.0,-676.0
11,440,-710.0,-85.0
11,441,-853.0,498.0
11,442,-881.0,63.0
11,443,-853.0,498.0
11,447,-881.0,63.0
11,448,-881.0,-204.0
11,449,-853.0,498.0
11,450,-881.0,-204.0
11,451,-853.0,498.0
11,453,-881.0,-204.0
11,454,-853.0,498.0
11,456,-881.0,-204.0
11,457,-853.0,498.0
11,458,-881.0,-204.0
11,459,-858.0,-661.0
11,460,-881.0,-204.0
11,461,-858.0,-661.0
11,465,-881.0,-204.0
11,469,-858.0,-661.0
11,470,-710.0,-85.0
11,472,-858.0,-661.0
11,475,-881.0,-204.0
11,476,-858.0,-661.0
11,483,-881.0,-204.0
11,488,-858.0,-661.0
11,491,-881.0,-204.0
11,493,-858.0,-661.0
11,494,-881.0,-204.0
11,495,-858.0,-661.0
11,496,-881.0,-204.0
11,497,-858.0,-661.0
11,499,-881.0,-204.0
11,500,-858.0,-661.0
11,503,-881.0,-204.0
11,504,-858.0,-661.0
11,513,-881.0,-204.0
11,515,-858.0,-661.0
11,516,-881.0,-263.0
11,517,-858.0,-661.0
11,518,-881.0,-204.0
11,520,-858.0,-661.0
11,521,-881.0,-204.0
11,522,-858.0,513.0
11,527,-881.0,-204.0
11,528,330.0,-661.0
11,530,-710.0,-352.0
11,537,-710.0,-85.0
11,548,-881.0,-204.0
11,549,-710.0,-85.0
11,551,-596.0,-467.0
11,553,-710.0,-85.0
11,562,290.0,-308.0
11,563,-596.0,-467.0
11,568,-710.0,-85.0
11,569,-596.0,-467.0
11,573,-545.0,82.0
11,574,-710.0,-26.0
11,575,-596.0,-467.0
11,580,-545.0,82.0
11,582,-710.0,-26.0
11,583,-596.0,-467.0
11,588,-545.0,82.0
11,589,-596.0,-467.0
11,590,-710.0,-26.0
11,592,-596.0,-467.0
11,594,-545.0,82.0
11,595,-596.0,-467.0
11,598,-710.0,-26.0
11,599,-596.0,-467.0
11,605,-545.0,82.0
11,606,-596.0,-467.0
11,608,-442.0,-448.0
11,611,-710.0,-293.0
11,614,-596.0,-467.0
11,615,-545.0,82.0
11,616,-596.0,-467.0
11,620,-545.0,82.0
11,621,-596.0,-467.0
11,622,-710.0,-352.0
11,624,-596.0,634.0
11,631,-545.0,82.0
11,632,-596.0,634.0
11,634,-545.0,82.0
11,635,-596.0,634.0
11,637,592.0,-540.0
11,638,-545.0,82.0
11,639,592.0,-540.0
11,640,-545.0,82.0
11,649,-442.0,-458.0
11,651,-545.0,82.0
11,674,-442.0,-458.0
11,676,-545.0,82.0
11,677,-710.0,-352.0
11,678,-545.0,82.0
11,680,-442.0,-458.0
11,681,-545.0,82.0
11,692,-442.0,-458.0
11,693,-545.0,82.0
11,695,-442.0,-458.0
11,696,-545.0,82.0
11,700,-442.0,-458.0
11,701,-533.0,23.0
11,703,-442.0,-458.0
11,704,-533.0,23.0
11,705,-442.0,-458.0
11,707,-533.0,23.0
11,713,-710.0,-352.0
11,714,-442.0,-458.0
11,716,-533.0,23.0
11,717,-710.0,-352.0
11,718,-533.0,23.0
11,724,-442.0,-458.0
11,725,-533.0,23.0
11,732,-442.0,-458.0
11,733,-533.0,23.0
11,739,-442.0,-458.0
11,742,-533.0,23.0
11,746,-442.0,-458.0
11,748,-533.0,23.0
11,775,-442.0,-458.0
11,776,-533.0,23.0
11,779,-493.0,-458.0
11,780,-533.0,23.0
11,782,-493.0,-458.0
11,783,-533.0,23.0
11,786,-493.0,-458.0
11,787,-533.0,23.0
11,789,-724.0,-673.0
11,790,-533.0,23.0
11,799,-442.0,-458.0
11,800,-533.0,33.0
11,804,-442.0,-458.0
11,806,-533.0,33.0
11,813,-724.0,-673.0
11,814,-442.0,-458.0
11,815,-533.0,33.0
11,826,-442.0,-458.0
11,827,-533.0,33.0
11,836,-533.0,1207.0
11,837,-479.0,48.0
11,838,-456.0,-399.0
11,839,-479.0,48.0
11,840,-456.0,-399.0
11,841,-479.0,48.0
11,842,-456.0,-399.0
11,843,-479.0,48.0
11,846,-456.0,-399.0
11,847,-479.0,48.0
11,849,-456.0,-399.0
11,850,-479.0,48.0
11,851,-442.0,-458.0
11,852,-479.0,48.0
11,857,-442.0,-458.0
11,858,-479.0,48.0
11,860,-476.0,-458.0
11,861,-479.0,48.0
11,863,-476.0,-458.0
11,865,-479.0,48.0
11,866,-451.0,-458.0
11,869,-479.0,48.0
11,870,-451.0,-448.0
11,873,-479.0,48.0
11,878,-451.0,-448.0
11,879,-479.0,48.0
11,880,-451.0,-448.0
11,881,-479.0,48.0
11,892,-451.0,-448.0
11,893,-479.0,48.0
11,896,-451.0,-448.0
11,898,-479.0,48.0
11,900,-451.0,-448.0
11,902,-479.0,48.0
11,903,-451.0,-448.0
11,904,-479.0,48.0
11,915,-451.0,-448.0
11,919,-479.0,48.0
11,922,-451.0,-448.0
11,923,-479.0,48.0
11,927,-451.0,-448.0
11,928,-479.0,48.0
11,929,-451.0,-448.0
11,930,-479.0,48.0
11,931,-451.0,-448.0
11,933,-479.0,48.0
11,934,-451.0,-458.0
11,935,-491.0,107.0
11,939,-451.0,-458.0
11,940,-491.0,107.0
11,941,-417.0,-458.0
11,942,-491.0,107.0
11,943,-417.0,-458.0
11,947,-491.0,107.0
11,953,-417.0,-458.0
11,956,-491.0,107.0
11,958,-724.0,758.0
11,960,-491.0,107.0
11,961,-417.0,-458.0
11,962,-491.0,107.0
11,963,-417.0,-458.0
11,964,-491.0,107.0
11,969,-417.0,-458.0
11,970,-491.0,107.0
11,974,-417.0,-458.0
11,976,-491.0,107.0
11,977,-417.0,-458.0
11,978,-491.0,107.0
11,980,-417.0,-458.0
11,982,-491.0,107.0
11,987,-441.0,-458.0
11,988,-673.0,-416.0
11,990,-491.0,97.0
11,991,-441.0,-458.0
11,992,-491.0,97.0
11,993,-441.0,-458.0
11,994,-491.0,97.0
11,995,-441.0,-458.0
11,996,-491.0,97.0
11,997,-441.0,-458.0
11,999,-441.0,-458.0
12,0,-5151.0,-14138.0
12,1,-5219.0,-12051.0
12,3,-5884.0,-15028.0
12,4,-5758.0,-13854.0
12,8,-4840.0,-13640.0
12,9,-3719.0,-13153.0
12,12,-3641.0,-12563.0
12,13,-4829.0,-11340.0
12,16,-5313.0,-10313.0
12,17,-5184.0,-9602.0
12,18,-5143.0,-9154.0
12,19,-5474.0,-8379.0
12,20,-4891.0,-9037.0
12,21,-3639.0,-7863.0
12,22,-3020.0,-8174.0
12,23,-1639.0,-7000.0
12,24,-3639.0,-6689.0
12,29,-1855.0,-6962.0
12,31,-2168.0,-5222.0
12,35,-3753.0,-6022.0
12,45,-2809.0,-6061.0
12,46,-3753.0,-4799.0
12,48,-4112.0,-3507.0
12,49,-3753.0,-4799.0
12,51,-3799.0,-3625.0
12,53,-3113.0,-3497.0
12,55,-4469.0,-4404.0
12,57,-3472.0,-4407.0
12,58,-4469.0,-3181.0
12,60,-3472.0,-3184.0
12,61,-4469.0,-2007.0
12,62,-3729.0,-3522.0
12,68,-2950.0,-2431.0
12,69,-3729.0,-3522.0
12,71,-2895.0,-3794.0
12,72,-3729.0,-3522.0
12,73,-2402.0,-2348.0
12,74,-2895.0,-3794.0
12,92,-3781.0,-2110.0
12,95,-3542.0,-3284.0
12,98,-3472.0,-3184.0
12,99,-3542.0,-3284.0
12,109,-2895.0,-2571.0
12,110,-3010.0,-2193.0
12,114,-2895.0,-2571.0
12,115,-3010.0,-2193.0
12,120,-2895.0,-2571.0
12,121,-3010.0,-2193.0
12,135,-2199.0,-2242.0
12,136,-2428.0,-2326.0
12,138,-2199.0,-2242.0
12,139,-2428.0,-2326.0
12,144,-2302.0,-1881.0
12,145,-2428.0,-2326.0
12,183,-2282.0,-2267.0
12,208,-2156.0,-1443.0
12,209,-1005.0,-2267.0
12,210,-1076.0,-1044.0
12,212,-2156.0,-1443.0
12,231,-772.0,-1808.0
12,233,-1848.0,-1758.0
12,255,-1748.0,-1442.0
12,263,-1692.0,-268.0
12,265,-1691.0,-1111.0
12,268,-1106.0,-1082.0
12,270,-988.0,-707.0
12,271,-1106.0,-1082.0
12,280,-1076.0,57.0
12,281,-1106.0,-1082.0
12,284,-1076.0,57.0
12,285,-1076.0,-1117.0
12,328,-545.0,92.0
12,329,-1098.0,-1127.0
12,338,-214.0,-327.0
12,339,-881.0,-263.0
12,340,-864.0,-676.0
12,342,-881.0,-263.0
12,344,-864.0,-676.0
12,346,-881.0,-263.0
12,349,-864.0,-676.0
12,350,-881.0,-263.0
12,353,-864.0,-676.0
12,354,-881.0,-263.0
12,355,-864.0,-676.0
12,356,-881.0,-263.0
12,357,-864.0,-676.0
12,359,-881.0,-263.0
12,363,-864.0,-676.0
12,364,-881.0,-263.0
12,366,-864.0,-676.0
12,368,-881.0,-263.0
12,370,-864.0,-676.0
12,371,-881.0,-263.0
12,380,-839.0,-676.0
12,381,-881.0,-263.0
12,382,-839.0,-676.0
12,383,-881.0,-263.0
12,387,-839.0,-676.0
12,388,-881.0,-263.0
12,389,-1076.0,-1117.0
12,390,-881.0,-204.0
12,392,-839.0,-676.0
12,393,-881.0,-204.0
12,398,-839.0,-676.0
12,400,-881.0,-204.0
12,401,-839.0,-676.0
12,402,-881.0,-204.0
12,404,-839.0,-676.0
12,406,-881.0,-204.0
12,411,-839.0,-676.0
12,413,-881.0,-204.0
12,416,-839.0,-676.0
12,420,-1076.0,-1117.0
12,423,-881.0,63.0
12,424,-839.0,-676.0
12,425,-881.0,63.0
12,426,-839.0,-676.0
12,427,-881.0,63.0
12,428,-839.0,-676.0
12,429,-881.0,63.0
12,442,-853.0,498.0
12,443,-881.0,63.0
12,447,-853.0,498.0
12,449,-881.0,-204.0
12,450,-853.0,498.0
12,451,-881.0,-204.0
12,453,-853.0,498.0
12,454,-881.0,-204.0
12,456,-853.0,498.0
12,457,-881.0,-204.0
12,458,-858.0,-661.0
12,459,-881.0,-204.0
12,460,-858.0,-661.0
12,461,-881.0,-204.0
12,465,-858.0,-661.0
12,469,-881.0,-204.0
12,475,-858.0,-661.0
12,476,-881.0,-204.0
12,483,-858.0,-661.0
12,488,-881.0,-204.0
12,491,-858.0,-661.0
12,493,-881.0,-204.0
12,494,-858.0,-661.0
12,495,-881.0,-204.0
12,496,-858.0,-661.0
12,497,-881.0,-204.0
12,499,-858.0,-661.0
12,500,-881.0,-204.0
12,503,-858.0,-661.0
12,504,-935.0,970.0
12,505,-881.0,-204.0
12,513,-858.0,-661.0
12,515,-881.0,-204.0
12,516,-858.0,-661.0
12,517,-881.0,-204.0
12,518,-858.0,-661.0
12,520,-881.0,-204.0
12,521,-858.0,513.0
12,522,-881.0,-204.0
12,527,330.0,-661.0
12,528,-881.0,-204.0
12,548,-710.0,-85.0
12,549,-881.0,-204.0
12,561,290.0,-308.0
12,562,-710.0,-85.0
12,568,-596.0,-467.0
12,569,-710.0,-85.0
12,574,-596.0,-467.0
12,575,-710.0,-26.0
12,582,-596.0,-467.0
12,583,-710.0,-26.0
12,590,-596.0,-467.0
12,592,-710.0,-26.0
12,598,-596.0,-467.0
12,599,-710.0,-26.0
12,604,-710.0,-293.0
12,611,-596.0,-467.0
12,614,-710.0,-293.0
12,616,-881.0,-145.0
12,619,-710.0,-293.0
12,622,-596.0,-467.0
12,624,-710.0,-352.0
12,639,-881.0,-204.0
12,641,-710.0,-352.0
12,644,-881.0,-204.0
12,645,-710.0,-352.0
12,677,-545.0,82.0
12,678,-710.0,-352.0
12,705,-710.0,-85.0
12,706,-881.0,-204.0
12,707,-710.0,-352.0
12,713,-442.0,-458.0
12,714,-710.0,-352.0
12,717,-533.0,23.0
12,718,-710.0,-352.0
12,728,-724.0,491.0
12,741,-724.0,-732.0
12,781,-881.0,63.0
12,782,-724.0,-673.0
12,789,-533.0,23.0
12,790,-724.0,-673.0
12,795,-881.0,63.0
12,797,-724.0,-673.0
12,809,-881.0,63.0
12,811,-724.0,-673.0
12,813,-442.0,-458.0
12,814,-724.0,-673.0
12,835,-844.0,-268.0
12,836,-724.0,-673.0
12,865,-844.0,-327.0
12,866,-724.0,-732.0
12,870,-844.0,-327.0
12,872,-724.0,-732.0
12,892,-844.0,-327.0
12,893,-724.0,-732.0
12,899,-844.0,-327.0
12,901,-724.0,-732.0
12,906,-724.0,-465.0
12,924,-844.0,-327.0
12,925,-724.0,-465.0
12,927,-844.0,-327.0
12,928,-724.0,-465.0
12,929,-844.0,-327.0
12,930,-724.0,-465.0
12,954,-724.0,758.0
12,958,-491.0,107.0
12,960,-724.0,758.0
12,961,-724.0,-416.0
12,977,-724.0,758.0
12,985,-673.0,-416.0
12,988,-491.0,97.0
12,990,-673.0,-416.0
12,999,-673.0,-416.0
13,0,-5219.0,-12051.0
13,1,-1737.0,-16141.0
13,2,-3813.0,-15779.0
13,5,-5450.0,-15664.0
13,6,-4446.0,-14392.0
13,8,-3314.0,-14391.0
13,10,-3349.0,-14142.0
13,13,-5267.0,-11487.0
13,15,-5313.0,-10313.0
13,16,-4829.0,-11340.0
13,18,-3551.0,-10239.0
13,30,-3551.0,-9178.0
13,39,-3546.0,-8019.0
13,40,-3242.0,-7235.0
13,42,-2809.0,-6061.0
13,45,-3753.0,-4799.0
13,46,-2809.0,-6061.0
13,54,-3104.0,-4828.0
13,56,-4202.0,-4779.0
13,61,-4202.0,-3605.0
13,67,-2950.0,-2431.0
13,68,-3729.0,-3522.0
13,69,-4184.0,-3284.0
13,91,-3781.0,-2110.0
13,92,-2895.0,-3794.0
13,106,-2895.0,-2571.0
13,109,-3477.0,-3343.0
13,134,-2199.0,-2242.0
13,135,-3010.0,-2193.0
13,221,-2574.0,-2183.0
13,235,-2384.0,-2183.0
13,266,-1106.0,-1082.0
13,268,-1691.0,-1111.0
13,300,-1692.0,-327.0
13,301,-1595.0,-1501.0
13,337,-214.0,-327.0
13,338,-1098.0,-1127.0
13,389,-881.0,-204.0
13,390,-1076.0,-1117.0
13,409,-1076.0,57.0
13,413,-1076.0,-1117.0
13,420,-881.0,-204.0
13,422,-881.0,63.0
13,423,-1076.0,-1117.0
13,554,-1076.0,57.0
13,560,290.0,-308.0
13,561,-881.0,-204.0
13,616,-710.0,-293.0
13,619,-881.0,-204.0
13,639,-710.0,-352.0
13,641,-881.0,-204.0
13,644,-710.0,-352.0
13,645,-881.0,-204.0
13,706,-710.0,-352.0
13,707,-881.0,-204.0
13,709,-881.0,63.0
13,781,-724.0,-673.0
13,782,-881.0,63.0
13,795,-724.0,-673.0
13,797,-881.0,63.0
13,809,-724.0,-673.0
13,811,-881.0,63.0
13,815,-895.0,906.0
13,826,-844.0,-268.0
13,835,-724.0,-673.0
13,836,-844.0,-268.0
13,865,-724.0,-732.0
13,866,-844.0,-327.0
13,870,-724.0,-732.0
13,872,-844.0,-327.0
13,892,-724.0,-732.0
13,893,-844.0,-327.0
13,899,-724.0,-732.0
13,901,-844.0,-327.0
13,924,-724.0,-465.0
13,925,-844.0,-327.0
13,927,-724.0,-465.0
13,928,-844.0,-327.0
13,929,-724.0,-465.0
13,930,-844.0,-327.0
13,993,-844.0,-594.0
13,999,-844.0,-594.0
